language,split,text,label
ary,train,katmchi tsawar li ky am oni,positive
ary,train,ahahaha ana kan bghikouuum aslane o,positive
ary,train,ana tasdamt mali shat had la photo oui f lebnon,negative
ary,train,hhhh la mtdamn m a l akam,positive
ary,train,ouui me too walakin howa khalawha misryne kaystade f may ikra ana li sur que bety mghdich t bro,neutral
ary,train,tana maknfhamch fih mzn ir banli andk l fl o chi marat tanbghi ndir lik rett o matybghich hhhh,neutral
ary,train,hssen waan ibtissam meskina f ramadan w ga nas dl maroc ana chkhsyan kanwd,positive
ary,train,hbiba momkin thaydi sora taniya o mathetihach ola chti chi had hatha golih ihayedha,neutral
ary,train,b a fya dak dial bilbao t cha l bl gazon dial terrain,negative
ary,train,loll genre on est laa pareil f zanzibar samdi dernier,neutral
ary,train,vue leffectif li ndna haliyane kifma bgha ikoun le tirage la khawfa lina had tirage dial botola ma reft kidayer mafhmt fih wlo,neutral
ary,train,rabi ystarna hadouk rah nas mrida rah kaynin khouthom maghribiyat alah yadina fdaw nas hablo la bal achkhass,neutral
ary,train,a zb,negative
ary,train,hhhhhhhhhh khas hi twalfiha f bnadam li tayadwi hakak hatjik adiya d,neutral
ary,train,nta ach dakhlak aslan hna fans hanan machi sou na fihom andna dounia ibtissam hanan ma andna far,positive
ary,train,hahaha o malek a khoya liha d sir tferej lik f shil film ola shi concert d m emmeq rasek ghadi tesneq nawawi d,negative
ary,train,ohna achbah ola ssadti weld hhh,neutral
ary,train,wllah ta la bo f dmaghna siyassiyin wklona a ssan t awliba smitha watanyaw na rah cha b waa edd nafs kolchi ghi,neutral
ary,train,rah kayn limakithssebch lih tasswit ana ba da andi twweter hada sawet bih meni bghit nssawet b lokhrin ma belch liya tithom ghir,negative
ary,train,nssaw bli hta lfnan f asslo insan,neutral
ary,train,had sizo li derbo sevilla kayderbo lfawda ghir b tweet,neutral
ary,train,bsoma kbida dyaalna thamay fi rasak koli mzyan chorbi lma hh bach mt tchich bosaaaa,positive
ary,train,nti w dk mgrp li dkhltini endkom hdra dial lkhra bhl ila gals kndor f comms d page lhamda dl mbwq,negative
ary,train,ah oli lia nti aslan ma reftihach iwa lala hadi pub mghribia dyal wi ayat lghabat w kay olo fiha hadchi w kay awdoh bzaf,neutral
ary,train,hna horiiin w hiya ajbha l aaal wli kimchi ndha kadwi lih lih hta mn nas li m aha wntoma arfin bli ziz liha htarmo,positive
ary,train,rafo red lbal lhanona omatb ch tkhla ha mazal baghyinha odiro eval zwin orebim akom ghenili goli laboki oimik yalah galopes,positive
ary,train,ajiw makhdach wissam kay rfo ghir aminux,neutral
ary,train,li zin rah zin had lmatal t al lik nti hanane,positive
ary,train,rbi yi fdak lina ya ziz o ghali o mbrouk l wlad bladi,positive
ary,train,ah ra ghir ja framadan ama n arjo bchi kelma,neutral
ary,train,matssaw atch liha wakha khet ibtissam machi bdarora t ssad dounia,neutral
ary,train,la khodi rahtk mais ana kat jbni kenza w welad bladi li kan ref w kanswet lihom soltana hanan w lamir ihab ctt,positive
ary,train,mbrouuuuk lahla elie f denya tstahel kol khiiiiiiir kanbghiwwwwwk lmghribiya fans,positive
ary,train,hhhh mskin kan y ani mn had al anza,neutral
ary,train,chofi momkin inazel fa rat ibtissam,neutral
ary,train,oui mais l alarabiya rah tkaw lih ktbou chi articles kamlin kay ayro fih hh,neutral
ary,train,ibtissam harboha chi wa din baghin idakhelo fi ayatha chakhesiya,negative
ary,train,haki et iha mene hna hadi li ndi,neutral
ary,train,ana makhayfa mne had ana li brit nwosl lik anak mlikatbday diri bhal dok tesawr katbyni ana adyet sahra abla le ni ach,neutral
ary,train,ghir hiya mais ghada outatkbar,neutral
ary,train,dima raja f albi yati dima adra,positive
ary,train,ra ta wahd madar walo walakin li jbni hia ta wahd mab a m a mrwan mn wlad mghreb arabi,neutral
ary,train,ki ban gha edited machi howa li kayhder,neutral
ary,train,hhhhhhhh daba chkoun li bitala khayba lah y fou we saf,neutral
ary,train,ma andon chaghla ghir hanane,negative
ary,train,hahahaha mer ba testahli lach lla,positive
ary,train,hanan kanbghiwk bzff o raki charftina bghina nchofa jalsatik m a ali plzz o salami l haydi aniso ihab raph,positive
ary,train,hada gha inkonnu tlb livraison,neutral
ary,train,hadik ch al hadi dartha maghribia mn tayabat o na ghanswto lih machghol hta wa d kol wa d or,neutral
ary,train,hadi andak hhhh mada yojado bayna lmaghrib a tonas inaha hadi at lkhinzir hhhhhh,neutral
ary,train,hhhhh ok hbiba wakha mafhamtkch mais kolchi ndiroh la bal ila bghiti hadri m aya f prive ok,positive
ary,train,owakha khrj mzlin hadyinha nhar t deri tsktihom ghtchofi hta jiht fan d hanane skto,neutral
ary,train,bzaf fjib ou wahda f qlayb,positive
ary,train,hhhhh dahkatni wahad kalba hna gatlik dnob khanza kharjo fiha hhhh rah dnob lmgharba li gha kharjo f khanza ba i nchalah mir,negative
ary,train,hhhhhh oui ra reftha fi lowel ghir bghit nswlek w kont assed nbiyen lik anak ma reftich ra stork chrab,neutral
ary,train,lah ihfadak wi ikhlik dima dahko lah ikhli lik ahbabak,positive
ary,train,welcome ta malk nta huwa owner dial tempo v,neutral
ary,train,yallah ndiro chi hachtag zwin lhanane nfrho chwiya nsaw lf ssa chwiya chkoun mtaf,positive
ary,train,lf celui li fih,neutral
ary,train,hhhhhhhh wech fin ma sawalt igololi nafs chi golt nta tgol aks tgoli yatzawgoooo safi daba ghadi iwali tikrar,negative
ary,train,mal dak bd lwhab yakma hrchouh kifach mezyan t ssef lya bnadem,negative
ary,train,ach kat diri mchit l issaryat al hffarii,neutral
ary,train,wa labda ch al min saad ndna ila makonach arfin khasna n arfo hhh lmohim lah isahel onrb o hadchi li tantmnaw,positive
ary,train,nkhrej men twitter nmchi l instagram mais ymknlya ghi ncommenter osaaf fb tbloket heure hhhhhhh o tl oni,neutral
ary,train,maysae maghribi kat arfiha mn ahssan momatilat andhom kitkhatfo liha o aflamha najhin,positive
ary,train,hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh had sou al endek momkin ysebeb ikti abat w edi lel inti ar,neutral
ary,train,d couvre la vid o de,neutral
ary,train,machalah alik haifa dima mnawra,positive
ary,train,ka ntkhylo raje f retour o hya galssa hdah o tale liha sadma kbira,neutral
ary,train,casablanca ain diab la corniche,neutral
ary,train,chokran lidaamikom hanane ahla khabar,positive
ary,train,bghit n raf rir min nti mkrahtch nkaml m ak mais rani mazal khadam akhti merci bazzafff,positive
ary,train,salaallak yalmosskha bl imara mal itou iha mat olobditpou flkdoob o l photo shoop,neutral
ary,train,li mjwin rahom n ssooooooo wla khdamin b aw ghir zwafrya,negative
ary,train,chd l bus n y tk f mars w ched taxi byd mn salonique,neutral
ary,train,habibti ya om lhakar ntoma makat yawch lmohim kahlikom t olo had lklam hada kaybayn awalan anakom mahro in man hanouna,negative
ary,train,ana nachita bzaaaaf f facebook o galt lash la mant araksh ta f twitter ana kanchar bzaaaf laakbar dyal betty o tasamim,neutral
ary,train,hhhhhhhhhhhhhhhhhhhhhhhhhhh sahoma hadii mrida rah kant yalah ayrtha madich lihaa,negative
ary,train,ana f khedmaaa kayn chi lien fach ntfareej,neutral
ary,train,zola est petit wtf la wonnteeee,neutral
ary,train,hanane hna kanbghiwk nti w ihab wrakom mchrfin lmghrib matkhafich lmgharba kolhom kayswto lik,positive
ary,train,gha lah y adr salam w safi khayf mn chi awya,negative
ary,train,akid zwina bazaffffffffffffffffff hadchi ki dal la naja dyalha wsolha nisbat lmouchada kbira,positive
ary,train,non kayn ghir kantl mn b id mm ull miss it anyway mra khra ana kayn mais nmchi l usher nahda khayba,neutral
ary,train,sada a allah jabti lia l bakya sinon le doc ador ton physique,neutral
ary,train,slt fati goli l hanane tkoune kwiya tnssa albka trakez meziane labrate twssal lfinale w tkhdem meziane comp tition est tr s serr,neutral
ary,train,a narii la shetana wakha lik,negative
ary,train,andha ard tamtilll w raaha tekra fihh w mo adima maghribiya w hafla f chahr,neutral
ary,train,ana w mina ana w mina awawawawaaw,neutral
ary,train,merci bazafe anis la kalamek wallah akdte lcha b lmaghribi akhla ek ra ya nhabouk,positive
ary,train,nta m a ljind allatif allatif la frappe gang gang,negative
ary,train,momkin tmshi lvideo qbl ma ijiw shab lhasanat mli ikhrjo m a ochokran lik akhti,neutral
ary,train,pffff ayb walah lobanane ou rafa la rssna man fo li kay yrhom makymtlach fans hanane,positive
ary,train,hahaha wa rah tana jani hadchi ghrib d,neutral
ary,train,plzzz chkun li ndu num dialaha rah tmashat liya,neutral
ary,train,chooof bla mat ti l a dar lrassk aa sakn bo dii rak gha katkhraa ila kan hada lmochkiiil sahla hbet lt t oha lmochkil t eel katghtii chemss blghrbaal db bynti bla loser dorigine fach bditi kat ti l a dar lrassk,negative
ary,train,bnadem amro itbedel kol fanana maghribiya katkhrej l saha katl a inti adat khossossan mn mgharba dyawlnaa ziz lihom na d,negative
ary,train,ta ghir guetlih livraison houwa yedreb taaam hhhhh,negative
ary,train,bghiit ghiir l aha daba n abehhaaa walakin khssara o chhal mn wahda atlik ga ma ncheje ha kon raftha hadrat likom,negative
ary,train,mafiha bassnchej o whdinkhrin lakn man elboch la ibtissam bhal lidao chi whdin ojayin mn fo i ololek fans ibtissam sa dona,neutral
ary,train,ma rftch man lawl kany mali nazlt kayn chi ghalat bant lihom ghir belgharam inazloha blghalat,neutral
ary,train,milan o inter f nafs wa t,neutral
ary,train,fum e indienne ila knti hakka premier taf rak lqiti chi black hole,neutral
ary,train,nty kayjawbk qoli lo yghni ghir lach ya ghzali ashal makayn o zouinaa,neutral
ary,train,d koni din mhom daba ana sakn f ay ra i hhhhhhhh,positive
ary,train,chafti boussarwal lhmar farhan lmohim nasim lazim yarbah rafti machalah sohaila chhal walat zwina tbarkallah,positive
ary,train,rah flmghrib ghir bhalha likayd amha ama aghlbyat lmgharba darbin liha,neutral
ary,train,awiili bassah ibtisssam end tamer hosny wela ghir icha a,neutral
ary,train,madlola hiya li ma rfatch trabik khasak thcham la klamk otchof chkon kan wa f m ana had simana,negative
ary,train,had le bent niyta kateghleb dayman mena bara le youm ou na kansem o akhbar mziwna,positive
ary,train,entybssawt ihab f prime,neutral
ary,train,hhhhhhhhhhh rah men dak nhar sift liya chi marrat kaysawal la site hhhhhhhhhh,neutral
ary,train,makay jbnich nkhsser floussi f g hhhh kankhsserhom fl makla,neutral
ary,train,ana mabghitch ndou bghit nakol onghamas hhhh,neutral
ary,train,ahsan blan rbeht mn had twitter howa berka peace lyom ana w zmeet w lfawda,neutral
ary,train,ana tanktab lih ghir hna ftwiter hint ma andich insta lface dyalo ma andich chnahowa,neutral
ary,train,ch al moudat alghyab an almala ib,neutral
ary,train,masai alghir ana fakhor bik bazafe marhabane bik ilabghiti jawbini,positive
ary,train,w ehna fans lmalika bassoum benmouut f doudouu w fanshaa,positive
ary,train,ban a ntta ma bghina la cadeau la walo,neutral
ary,train,b oran o raya maghribiya ma a ilm ana kan kiwajehhom khatar lespane likano mssalhin dak wa t,neutral
ary,train,PHOTO,positive
ary,train,ziin diro f le lieu la france tal oha ndhom f trend,neutral
ary,train,aliha mabrouk lfinaale galt lih arfa gal liha lahik ana za lan,neutral
ary,train,wayih aghaniha tay bro mzyan la l ala dl wa ed,positive
ary,train,daba nta wach dayr double cran wla chno,neutral
ary,train,wach ghadin imchi ghir misr ah safi fhammt,neutral
ary,train,duo ibtissam o two tone ba d ramdan,neutral
ary,train,hhhh wa ila maktchofich nari ya ti tkadbi la wa ad howa ba i ayy,negative
ary,train,kolna tay in f odorark a ihab mais baghin ktar,positive
ary,train,man famok lsidi rabi walakin bayna ghadi ydiro tazwir o yarb o lmoharij bach ykamlo lfilm al iba i m a lmadlola,neutral
ary,train,kanchkor ga nass li aydoni be id miladi merci bzaff likom kanbrikom kamlin et merci encore une fois,positive
ary,train,la lkhamis awili rah hadik dayrinha la mo asasat mohamed lkhamis,neutral
ary,train,hya rak tayh la chi sel a mezian,positive
ary,train,kon ghir khlitou dortmund douz ntouma specialiste ghir f les remontada hh,neutral
ary,train,hhhhh seftini hhhhh chwiya wana nti ek hhhhhhh ana bghit jojo,neutral
ary,train,lach ta matsada nta li tstahel lmlayeen ijiw m ak o tji m ahomrbi yi fdak,positive
ary,train,ak saudia flkhalij hahya weli liya fatett mzyan wa er ou flkhalijj,positive
ary,train,lmohim mr ba bik je suis le sheriff hna lmkhzn,neutral
ary,train,ana msayba imilat o makan rafch nsawat,neutral
ary,train,bnadem tako f kolchi ta men lgaro aw,negative
ary,train,joyeux anniversaire ma ch rie sokaaaaaa o ba l ans w tha i kol ahlamk inchallah,positive
ary,train,yassmin mhm wesalti li konti bagha t oli ra ghir osloub khano,positive
ary,train,chi swimina dyal sber m aha o tweli mzn inshallah exo,neutral
ary,train,wech les twitos mrigl ndok had taghrida w za za at l asafir calma calma beckenbauer ana houwa li kigololih zamili fta li m a did you say ghadi dir liya retweets omatswlnich lach ndi twitter ana,neutral
ary,train,hhhh iwa allah yekemel bikhir matensaynach f erss,positive
ary,train,hhhhhhh wakha a lala wa mara mara rachiiina bel jadid,positive
ary,train,hh bayna si yasin ajbah soso osotha ana sotha ka ijini bhal asma lmnawar sot magharibi,positive
ary,train,meskine m me ptipain dial mdiprimi nassel mskin blfa sa,neutral
ary,train,ta chouf lik had nissan awtani,positive
ary,train,chihed yseftli l anat rasmiya nta ibtissam f youtube,neutral
ary,train,saha aham min flos ok rah sahran hta sbah khaso ysafar sa at dyal tri ad yarja sa at,neutral
ary,train,merci dounia dima katbarhni ala tamghribite dyalek w daamek lbenet bladek akbar dalil,positive
ary,train,wjhek asseh mal iti chkon t ayrri ra sydeek hadaak a l erda fnane alaami o machi ay fnane goliha o chli biha fomok,negative
ary,train,achkat arfo f chi r hhh dak chi zwwin mohim howa sid kalimat,positive
ary,train,hxoma lik tgoli la rasak mghribya onadorya ghir xwahtina btakhalof dyalksiri twitter dyal haidi,neutral
ary,train,nlebso b nouba hhh ana w nissrine rab machi mochkil,neutral
ary,train,hhhh safe mli ghatji ana anssed femmi,neutral
ary,train,chabakouni ald mani chi wa d f chtouka,neutral
ary,train,tarikt l ahira chno kadiro hna katmoto la khalijiyin w lobnaniyin siro diw hanan lrafa,neutral
ary,train,khti fatin momkin follow bghit nhder m ak,neutral
ary,train,lyom salit my duties bkri nmchi n ss ta y rb ybda l match,neutral
ary,train,walah hta mardouni bach ynakhlo bnadam ou ybloquiwh ou ydiwha ghir fhanan ou kifach n awnouha m ablin lbrahach,negative
ary,train,ana f tanger dyar dh ici,neutral
ary,train,zwina besah li belha hsen,positive
ary,train,l wachr hadi li bghat lhassanat hadi hia loccasion avant ramadan,neutral
ary,train,dsl ms baghi lik ghi lkhir,positive
ary,train,inchaalah ana mn jihti tayhemoni ghir wlad bladi ama taba i y omo fbherhom,positive
ary,train,chi a d la shi w dnya a da la klshi jajaja,neutral
ary,train,wakha tnechriha m aya daba f twitter ok,neutral
ary,train,nhar tchouf chi mrafa kayt assab arfo kan mzlout,negative
ary,train,sbah l ir khay rachid kay jbni mission dyalkom bzafff ana hasnae de tetouan momkin t mli oghniyat ana ba chakak,positive
ary,train,li maghribi o ziza lih ibtissam o endo nefss la bnat blado yedir unfollow et bloque l hadak konan f instagram et merci,neutral
ary,train,salam o alikom aljami asmite ahmed sana kantmana nal a che bant anas atkon saleha beidni lah atkon moslima katkhaf lah ubhat adir alusra dialha abhit atkon andha sana wakha atkon amtal a wala andha awladha mache mochkil ok nemero diale hawa es,neutral
ary,train,chi ent taytba o fih wayj dam bal fmarrakech,neutral
ary,train,ana swti khayab o ghanit lik yaki,neutral
ary,train,msbougha mn ch al hadi rni,neutral
ary,train,hahwa tadfsir bdsah kan li chofo dahbi o byad bhali okan li chofo khal o zera,neutral
ary,train,horia hadik baghaha trbe o gal oghnia zouina bach yakhod retweet hhhhh mn end lmalika,positive
ary,train,a taref annai ndmt lach tarft akhir tiraaf hhhhh,neutral
ary,train,whed siyed mn aila kiji lcasa kihet voiture dyalo makihezhaach kigolina kiadiro tsogo fiha hhh,neutral
ary,train,ouiiii ussi ana ghanswet liha w ghatb a f lfianl inchallah ded f les fans inchallah rebi makykhibch radi tkhrej fihom,positive
ary,train,ach dani lik ach dani lik ach dani lik menti liya mena lik,neutral
ary,train,we katle mra mra dyal chi ami proche o ssafi ms machi ay wahed i ed i accedi l dok les infos we tma bgha ghi ila tla a m aha ossafi,neutral
ary,train,diko,negative
ary,train,rachid arfinak kad am chabab lmgharba jib lina ra ta soura zwina la chabab lmgharba ghir jibo welahma tndam,positive
ary,train,ihab nbghik bzaf khlik m a wlad al mghrib al arabi kamline o rzfa o dima ghniw mghribi o ghni liya lmn nchki ali safa de marrakech,positive
ary,train,ntfahm b la silki,neutral
ary,train,oksim bilah kan yorid an a mal laho howa mohtarif ya mal fi markab madrasi lit aoin hokoma maghribiya yabaniya lihadakolma ah,neutral
ary,train,bach jbatni loghnya kter kathess hanan mhafda la hiwiya dyalha khasatan mni dkhlat ma ta brifya bravo hanane,positive
ary,train,achno daro tani wlad l ram,neutral
ary,train,min aktar lhajat zwina f ihab ana smito sahla tktb f lyoutub hhh ana kant db m a smiyat,positive
